athlete_id,age,height,weight,sex
108507,20.0,165.0,59.0,F
108508,31.0,172.0,72.0,M
108509,24.0,178.0,64.0,M
108511,19.0,156.0,54.0,M
108512,24.0,187.0,93.0,M
108513,17.0,198.0,100.0,M
108514,22.0,177.0,69.0,M
108515,27.0,185.0,82.0,M
108516,20.0,157.0,48.0,F
108517,55.0,174.0,72.0,M
108518,27.0,175.0,67.0,F
108519,21.0,180.0,87.0,M
108520,24.0,177.0,73.0,M
108521,24.0,178.0,72.0,F
108522,24.0,175.0,63.0,F
108523,25.0,160.0,48.0,F
108526,22.0,180.0,80.0,M
108527,26.0,204.0,125.0,M
108528,30.0,198.0,120.0,M
108529,23.5,179.0,69.0,M
108530,25.0,169.0,67.0,M
108531,23.0,176.0,71.0,F
108532,23.0,178.0,70.0,F
108533,22.714285714285715,179.0,76.0,M
108535,22.0,181.0,85.0,M
108536,30.0,183.0,76.0,M
108537,24.0,180.0,86.0,M
108538,22.0,179.0,107.0,M
108539,24.0,190.0,115.0,M
108540,25.454545454545453,161.0,54.0,F
108541,26.22222222222222,162.0,58.0,F
108542,29.0,180.0,78.0,M
108543,18.0,165.0,52.0,M
108544,24.0,178.0,63.0,M
108547,16.0,169.0,60.0,F
108549,25.0,182.0,81.0,M
108550,40.5,171.0,77.0,M
108551,26.0,210.0,128.0,F
108552,31.0,181.0,91.0,M
108554,24.0,188.0,89.0,M
108555,26.0,183.0,70.0,F
108556,26.0,190.0,94.0,M
108559,24.333333333333332,188.0,76.0,M
108560,32.0,182.0,86.0,M
108563,24.333333333333332,183.0,85.0,M
108564,27.0,175.0,55.0,M
108566,25.0,188.0,86.0,M
108567,23.0,193.0,90.0,M
108568,28.0,173.0,67.0,M
108569,28.0,166.0,66.0,M
108570,29.0,180.0,73.0,M
108571,26.0,190.0,86.0,M
108572,25.0,210.0,101.0,M
108573,25.0,174.0,66.0,M
108574,24.0,168.0,66.0,M
108575,24.5,192.0,88.0,M
108576,28.0,168.0,66.0,M
108577,22.0,155.0,55.0,M
108578,31.0,184.0,84.0,M
108579,20.0,187.0,130.0,M
108580,27.0,175.0,65.0,M
108581,26.0,184.0,78.0,M
108583,15.0,138.0,35.0,F
108584,22.0,179.0,76.0,F
108585,14.0,170.0,50.0,F
108586,25.0,186.0,81.0,F
108587,30.0,166.0,60.0,M
108588,25.0,170.0,62.0,M
108589,19.0,159.0,60.0,F
108590,25.0,185.0,80.0,M
108591,38.0,173.0,79.0,M
108593,23.0,177.0,82.0,M
108595,51.0,176.0,106.0,M
108596,23.0,173.0,63.0,M
108597,23.0,172.0,58.0,M
108598,26.333333333333332,180.0,73.0,M
108599,30.0,185.0,67.0,M
108600,27.0,188.0,95.0,F
108601,28.0,175.0,80.0,F
108602,24.0,165.0,60.0,M
108603,33.0,180.0,84.0,M
108606,26.0,183.0,80.0,M
108607,29.0,175.0,75.0,M
108608,28.0,165.0,65.0,F
108609,19.0,159.0,62.0,M
108612,21.0,170.0,64.0,M
108613,25.0,162.0,66.0,M
108614,18.0,170.0,62.0,F
108616,30.0,170.0,83.0,M
108617,27.0,180.0,74.0,M
108618,22.0,177.0,80.0,M
108621,21.0,170.0,55.0,F
108622,22.0,164.0,56.0,F
108623,26.0,198.0,98.0,M
108624,19.0,167.0,57.0,F
108626,42.0,181.0,98.0,M
108627,21.0,175.0,70.0,M
108628,18.0,160.0,54.0,M
108629,29.0,176.0,80.0,M
108630,27.0,182.0,77.0,M
108631,20.0,170.0,67.0,M
108632,24.0,160.0,65.0,F
108633,21.0,192.0,80.0,M
108634,24.0,180.0,78.0,F
108636,20.0,180.0,80.0,M
108637,43.0,176.0,76.0,M
108639,27.0,178.0,81.0,M
108640,29.0,178.0,80.0,M
108642,21.0,176.0,58.0,M
108643,30.0,202.0,96.0,M
108644,23.0,170.0,85.0,M
108645,23.0,194.0,84.0,F
108646,23.0,176.0,80.0,M
108650,18.666666666666668,173.0,70.0,M
108651,23.0,156.0,57.0,F
108653,36.0,184.0,107.0,M
108654,29.333333333333332,163.0,63.0,M
108655,24.0,173.0,90.0,M
108656,24.0,183.0,77.0,M
108657,24.0,200.0,95.0,M
108658,28.0,180.0,77.0,M
108660,23.0,165.0,64.0,F
108661,38.0,170.0,65.0,M
108662,32.0,170.0,55.0,F
108663,29.0,178.0,77.0,M
108664,28.0,156.0,48.0,F
108665,20.0,163.0,54.0,F
108668,22.0,167.0,53.0,M
108670,18.0,162.0,57.0,F
108673,25.0,175.0,53.0,F
108674,21.0,189.0,86.0,F
108676,24.0,186.0,80.0,M
108677,24.0,165.0,60.0,M
108679,20.0,168.0,61.0,F
108680,22.0,196.0,94.0,M
108681,24.0,159.0,54.0,F
108682,35.0,164.0,57.0,M
108683,23.0,158.0,54.0,F
108684,18.0,180.0,80.0,M
108685,22.0,176.0,65.0,M
108686,20.0,168.0,57.0,F
108687,24.0,169.0,70.0,M
108688,17.0,171.0,67.0,F
108689,22.0,162.0,57.0,F
108691,21.0,162.0,54.0,F
108692,21.0,177.0,72.0,M
108693,24.0,160.0,56.0,M
108694,25.0,176.0,60.0,M
108695,21.0,163.0,50.0,F
108697,19.0,165.0,50.0,F
108698,23.0,168.0,56.0,F
108699,26.0,178.0,76.0,M
108700,28.0,174.0,65.0,M
108701,24.0,169.0,52.0,F
108702,24.0,168.0,61.0,F
108703,20.0,144.0,37.0,F
108704,20.0,170.0,59.0,F
108705,28.0,167.0,56.0,M
108706,23.0,168.0,70.0,M
108707,23.0,165.0,51.0,M
108708,22.0,161.0,55.0,F
108711,24.0,173.0,61.0,M
108713,26.0,178.0,78.0,M
108714,22.0,180.0,97.0,M
108715,25.0,166.0,56.0,M
108716,19.0,162.0,56.0,F
108717,24.333333333333332,168.0,60.0,F
108718,27.0,172.0,59.0,F
108719,20.0,169.0,57.0,M
108720,20.0,173.0,63.0,F
108721,23.0,176.0,98.0,M
108722,16.0,159.0,58.0,F
108723,22.0,174.0,62.0,F
108724,21.0,164.0,58.0,F
108725,21.0,173.0,60.0,F
108726,24.0,191.0,79.0,M
108727,20.0,184.0,70.0,F
108728,22.5,175.0,64.0,F
108729,21.0,180.0,64.0,M
108730,26.0,180.0,74.0,M
108731,22.0,178.0,65.0,M
108732,22.0,167.0,62.0,F
108733,24.666666666666668,178.0,70.0,M
108734,30.0,175.0,81.0,M
108735,28.0,174.0,64.0,M
108736,25.0,186.0,100.0,M
108737,35.0,168.0,60.0,F
108738,26.0,176.0,63.0,M
108741,25.0,180.0,76.0,M
108742,20.0,172.0,64.0,F
108743,24.0,173.0,76.0,M
108744,27.0,177.0,65.0,M
108745,22.333333333333332,174.0,59.0,F
108746,30.0,164.0,56.5,M
108747,25.0,180.0,68.0,M
108748,29.0,167.0,66.0,M
108749,28.0,190.0,75.0,M
108751,24.0,171.0,63.0,M
108752,25.0,173.0,63.0,M
108753,29.0,182.0,75.0,M
108754,24.0,170.0,66.0,M
108756,26.0,167.0,55.0,F
108757,30.0,172.0,54.0,M
108758,23.0,168.0,60.0,M
108759,23.0,170.0,58.0,F
108760,23.0,155.0,47.0,F
108761,23.0,210.0,105.0,M
108762,22.0,180.0,75.0,M
108765,22.0,206.0,125.0,M
108766,21.0,175.0,62.0,F
108767,25.0,163.0,68.0,M
108768,22.0,178.0,79.0,M
108771,26.0,185.0,87.0,M
108772,32.0,187.0,92.0,M
108773,20.0,178.0,69.0,F
108774,18.0,158.0,45.0,F
108776,30.0,178.0,68.0,M
108777,23.0,178.0,86.0,M
108778,20.0,180.0,76.0,M
108779,20.0,162.0,48.0,M
108780,25.0,186.0,100.0,M
108781,21.0,186.0,77.0,M
108782,17.0,185.0,80.0,F
108783,28.0,183.0,81.0,M
108784,24.0,173.0,62.0,F
108785,19.0,170.0,49.0,F
108786,21.0,163.0,68.0,F
108787,26.0,176.0,76.0,M
108788,18.0,178.0,55.0,F
108789,20.0,181.0,73.0,M
108790,33.0,164.0,66.0,F
108791,29.0,182.0,80.0,F
108792,19.0,174.0,65.0,F
108793,21.0,174.0,62.0,F
108794,22.0,186.0,80.0,M
108795,19.0,185.0,75.0,M
108796,22.0,181.0,80.0,M
108798,31.0,155.0,64.0,F
108800,30.0,153.0,48.0,M
108801,34.0,176.0,85.0,M
108803,21.0,167.0,52.0,F
108804,36.0,175.0,64.0,F
108805,20.0,187.0,76.0,M
108806,17.0,165.0,52.0,F
108808,22.0,188.0,78.0,M
108809,25.0,157.0,45.0,F
108810,25.0,165.0,64.5,F
108811,29.0,176.0,61.0,F
108812,25.0,192.0,95.0,M
108813,22.0,185.0,75.0,M
108814,29.0,185.0,84.0,M
108815,19.0,173.0,72.0,M
108816,33.0,192.0,100.0,M
108818,29.0,180.0,80.0,F
108819,26.0,178.0,70.0,F
108820,34.666666666666664,164.0,64.0,F
108821,24.0,184.0,74.0,M
108822,20.0,159.0,61.0,F
108823,25.0,182.0,86.0,M
108825,24.0,194.0,90.0,M
108826,23.0,168.0,68.0,F
108827,21.0,191.0,88.0,M
108829,27.0,190.0,73.0,M
108830,26.0,184.0,82.0,F
108832,19.0,157.0,48.0,M
108833,23.0,176.0,77.0,M
108834,24.0,161.0,57.0,M
108835,23.0,172.0,59.0,F
108836,18.0,183.0,78.0,M
108837,25.0,175.0,66.0,M
108838,27.0,165.0,55.0,M
108839,42.0,173.0,85.0,M
108840,18.0,176.0,58.0,F
108841,22.0,167.0,56.0,F
108843,20.0,170.0,67.0,M
108844,27.0,170.0,74.0,M
108845,23.0,167.0,65.0,F
108846,20.333333333333332,164.0,50.0,F
108847,29.714285714285715,160.0,59.0,F
108848,30.0,188.0,84.0,M
108851,26.333333333333332,189.0,76.0,M
108852,23.0,173.0,83.0,M
108853,25.0,160.0,55.0,F
108854,25.0,178.0,92.0,F
108855,34.0,180.0,80.0,M
108857,27.0,174.0,65.0,M
108859,26.0,175.0,73.0,M
108860,16.0,173.0,53.0,F
108861,20.0,183.0,82.0,M
108862,20.0,194.0,85.0,M
108865,20.5,174.0,68.0,M
108866,23.0,161.0,63.0,F
108867,23.0,179.0,75.0,M
108868,26.0,167.0,55.0,F
108869,20.0,160.0,58.0,F
108870,23.0,175.0,51.0,M
108871,20.0,168.0,65.0,F
108874,25.0,190.0,120.0,M
108875,43.0,181.0,74.0,M
108876,25.0,179.0,65.0,M
108878,23.0,180.0,75.0,M
108879,24.0,192.0,91.0,M
108880,20.0,172.0,49.0,F
108881,24.0,180.0,70.0,M
108882,28.0,180.0,71.0,M
108883,28.0,163.0,55.0,M
108884,25.0,171.0,58.0,F
108885,32.0,180.0,81.0,M
108886,23.0,179.0,61.0,M
108887,20.0,176.0,51.0,M
108888,24.0,178.0,87.0,M
108889,22.0,177.0,79.0,M
108890,23.0,164.0,60.0,M
108891,34.0,173.0,60.0,M
108892,26.0,168.0,52.0,M
108893,26.0,160.0,48.0,M
108894,25.5,185.0,93.0,M
108895,22.2,170.0,63.0,F
108896,22.0,170.0,57.0,M
108899,16.0,154.0,45.0,F
108900,25.0,185.0,77.0,M
108901,23.0,170.0,70.0,M
108904,25.0,181.0,76.0,M
108905,19.0,175.0,72.0,M
108906,27.0,170.0,48.0,M
108907,26.0,169.0,63.0,M
108912,31.8,183.0,90.0,M
108918,29.0,152.0,46.0,F
108920,24.0,169.0,60.0,M
108923,27.0,183.0,75.0,M
108924,22.0,168.0,62.0,F
108925,23.0,160.0,60.0,F
108927,23.0,173.0,71.0,M
108928,25.0,175.0,71.0,M
108929,30.0,172.0,63.0,F
108930,21.0,175.0,76.0,M
108931,19.0,155.0,50.0,M
108932,33.0,176.0,64.0,F
108935,28.0,173.0,71.0,F
108936,25.0,163.0,49.0,F
108938,28.333333333333332,193.0,82.0,M
108940,29.0,172.0,58.0,F
108941,26.0,195.0,94.0,M
108942,23.0,170.0,70.0,M
108943,21.0,186.0,82.0,M
108944,29.0,160.0,52.0,F
108945,26.0,195.0,96.0,M
108946,21.0,170.0,67.0,M
108947,23.0,173.0,71.0,M
108949,18.0,181.0,69.0,M
108950,23.0,150.0,54.0,M
108952,27.0,183.0,82.0,M
108953,18.0,170.0,67.0,M
108955,23.0,180.0,85.0,M
108956,30.0,186.0,87.0,M
108957,28.0,193.0,125.0,M
108958,22.0,194.0,94.0,M
108959,15.0,170.0,54.0,F
108960,22.0,174.0,72.0,M
108961,31.0,185.0,83.0,M
108963,29.0,171.0,63.0,M
108965,24.0,184.0,95.0,M
108966,27.0,175.0,62.0,F
108968,32.0,175.0,60.0,M
108970,17.0,173.0,51.0,F
108971,26.0,171.0,77.0,M
108972,28.0,184.0,84.0,M
108973,26.0,167.0,55.0,M
108974,35.0,169.0,61.0,F
108975,30.0,167.0,58.0,M
108977,22.0,180.0,70.0,M
108980,19.636363636363637,169.0,57.0,F
108984,30.0,160.0,54.0,F
108985,43.0,173.0,73.0,M
108986,29.0,178.0,72.0,M
108987,21.0,188.0,76.0,M
108989,19.0,166.0,60.0,M
108990,19.0,180.0,68.0,F
108994,22.0,172.0,75.0,F
108995,26.0,172.0,57.0,F
108996,29.0,188.0,92.0,M
109003,23.0,180.0,80.0,M
109004,26.0,160.0,63.5,M
109006,26.0,172.0,65.0,M
109007,62.0,173.0,70.0,M
109008,23.0,164.0,60.0,F
109009,20.4,180.0,68.0,F
109010,22.0,193.0,108.0,M
109011,20.0,161.0,49.0,F
109013,22.0,157.0,44.0,F
109014,24.0,167.0,59.0,M
109015,24.0,175.0,68.0,M
109016,18.0,174.0,60.0,F
109018,26.0,174.0,68.0,M
109019,25.5,168.0,55.0,F
109020,17.0,160.0,47.0,F
109023,26.0,160.0,58.0,M
109024,18.0,183.0,75.0,M
109026,18.5,169.0,52.5,M
109027,26.0,185.0,86.0,M
109030,23.0,186.0,73.0,M
109031,21.0,165.0,75.0,F
109032,33.0,177.0,72.0,M
109034,27.0,185.0,87.0,M
109035,32.0,165.0,57.0,F
109037,27.0,175.0,62.0,M
109039,24.0,163.0,62.0,M
109040,25.0,180.0,96.0,M
109041,25.0,173.0,75.0,M
109042,17.0,171.0,57.0,F
109043,25.0,166.0,55.0,F
109046,22.0,180.0,69.0,M
109047,31.0,180.0,67.0,F
109048,24.0,171.0,60.0,M
109049,30.0,178.0,81.0,M
109051,30.0,175.0,63.0,F
109053,28.0,185.0,79.0,M
109054,24.0,181.0,83.0,M
109055,25.0,187.0,84.0,M
109056,28.0,168.0,50.0,M
109057,27.0,174.0,71.0,F
109058,29.0,181.0,110.0,M
109059,27.0,184.0,86.0,M
109060,22.0,173.0,70.0,M
109061,28.0,167.0,66.0,M
109062,21.0,170.0,65.0,M
109063,28.0,194.0,92.0,M
109066,26.0,183.0,76.0,M
109067,29.0,180.0,78.0,M
109068,37.0,190.0,95.0,M
109069,29.0,185.0,120.0,M
109070,31.0,175.0,90.0,M
109071,21.0,171.0,61.0,F
109072,18.0,174.0,58.0,F
109073,20.0,190.0,125.0,M
109074,36.0,165.0,78.0,M
109076,22.0,170.0,66.0,M
109077,32.0,187.0,106.0,M
109078,22.0,184.0,75.0,M
109079,27.0,187.0,93.0,M
109080,27.0,172.0,68.0,F
109081,32.0,162.0,57.0,F
109082,22.0,180.0,73.0,M
109083,28.0,167.0,68.0,M
109084,26.0,175.0,63.0,M
109085,31.333333333333332,173.0,58.0,M
109086,21.0,193.0,86.0,M
109088,26.0,178.0,83.0,M
109089,20.0,172.0,57.0,F
109092,25.0,167.0,61.0,M
109093,23.0,186.0,85.0,M
109095,22.0,191.0,72.0,M
109096,26.0,175.0,75.0,M
109097,25.0,180.0,79.0,M
109098,20.0,160.0,54.0,F
109099,30.0,174.0,62.0,M
109101,23.333333333333332,170.0,70.0,F
109102,31.0,169.0,64.0,M
109104,26.0,168.0,59.0,M
109105,20.0,165.0,60.0,M
109106,24.0,178.0,84.0,M
109107,33.0,183.0,80.0,M
109109,21.0,178.0,74.0,M
109110,26.0,169.0,70.0,F
109111,27.0,171.0,70.0,M
109112,21.0,166.0,65.0,M
109114,26.0,165.0,60.0,M
109115,18.0,174.0,64.0,M
109116,22.666666666666668,168.0,65.0,M
109124,30.0,169.0,63.0,M
109125,21.0,171.0,65.0,M
109126,26.0,160.0,50.0,F
109127,23.0,190.0,100.0,M
109128,24.0,170.0,60.0,M
109129,25.0,184.0,88.0,M
109133,24.666666666666668,180.0,57.0,M
109138,24.0,160.0,66.0,M
109140,17.0,174.0,68.0,M
109142,28.0,164.0,62.0,M
109143,32.0,170.0,74.0,M
109144,27.0,167.0,62.0,F
109145,21.0,191.0,61.0,M
109146,21.0,174.0,63.0,M
109147,30.0,172.0,75.0,F
109149,22.0,156.0,58.0,F
109150,20.0,152.0,52.0,F
109151,21.0,185.0,72.0,M
109152,20.0,157.0,50.0,F
109154,21.0,183.0,71.0,M
109155,23.0,172.0,66.0,F
109156,27.0,193.0,93.0,M
109158,20.333333333333332,175.0,66.0,F
109159,21.333333333333332,165.0,56.0,F
109160,21.0,181.0,73.0,M
109161,28.0,171.0,71.0,M
109162,26.0,175.0,78.0,M
109163,26.5,159.0,57.0,M
109164,24.0,158.0,54.0,F
109165,27.0,189.0,92.0,M
109167,25.0,178.0,78.0,M
109168,26.0,187.0,90.0,M
109169,27.0,172.0,75.0,F
109170,29.0,173.0,90.0,M
109171,21.0,195.0,105.0,M
109173,35.0,165.0,56.0,M
109174,29.0,165.0,50.0,F
109175,22.5,183.0,85.0,M
109176,22.0,165.0,60.0,F
109177,24.333333333333332,168.0,52.0,F
109179,19.0,190.0,86.0,M
109180,20.0,170.0,60.0,F
109181,22.0,184.0,72.0,M
109184,25.0,171.0,52.0,F
109185,18.0,176.0,51.0,F
109186,18.0,175.0,57.0,F
109187,33.0,168.0,74.0,M
109188,24.0,181.0,77.0,M
109189,32.0,167.0,69.0,M
109190,23.0,165.0,63.0,F
109191,21.0,170.0,63.0,F
109192,27.0,180.0,65.0,M
109194,30.666666666666668,172.0,78.0,M
109195,16.0,190.0,76.0,M
109197,27.0,174.0,63.0,M
109199,19.0,169.0,63.0,F
109200,23.0,174.0,75.0,M
109204,20.0,175.0,60.0,M
109205,20.0,168.0,60.0,F
109206,33.0,163.0,58.0,F
109207,21.0,172.0,60.0,M
109208,24.0,215.0,120.0,M
109209,33.0,165.0,54.0,F
109210,17.0,172.0,67.0,F
109213,31.0,191.0,100.0,M
109214,23.0,185.0,81.0,M
109215,25.2,173.0,63.0,F
109216,22.0,163.0,50.0,F
109218,20.0,143.0,34.0,F
109219,21.0,183.0,79.0,M
109220,16.0,170.0,45.0,F
109221,26.0,160.0,56.0,M
109222,22.0,169.0,73.0,M
109223,33.0,158.0,60.0,M
109224,31.0,170.0,56.0,F
109225,28.0,177.0,73.0,M
109226,21.0,196.0,90.0,M
109227,23.0,193.0,79.0,M
109228,24.0,178.0,100.0,M
109229,27.0,171.0,63.0,F
109233,21.5,180.0,83.0,M
109235,25.0,171.0,74.0,M
109236,25.0,158.0,50.0,F
109237,32.0,178.0,78.0,M
109238,21.0,167.0,54.0,M
109239,24.0,175.0,119.0,M
109240,26.666666666666668,188.0,80.0,M
109241,24.0,183.0,75.0,M
109242,22.0,169.0,64.0,F
109243,26.0,184.0,100.0,M
109244,26.0,184.0,75.0,F
109245,23.0,175.0,70.0,F
109246,17.0,171.0,56.0,F
109247,25.0,189.0,85.0,M
109248,17.0,159.0,42.0,F
109250,27.0,175.0,70.0,M
109251,28.0,174.0,74.0,M
109252,27.0,195.0,81.0,M
109253,19.0,158.0,46.0,F
109254,21.0,177.0,58.0,M
109255,28.0,192.0,94.0,M
109256,25.0,168.0,57.0,F
109257,21.0,159.0,52.0,F
109259,27.0,186.0,102.0,M
109260,27.0,166.0,58.0,M
109261,29.0,170.0,71.0,M
109262,38.0,170.0,69.0,M
109263,28.666666666666668,160.0,52.0,F
109264,23.0,172.0,76.0,F
109266,34.0,170.0,61.0,M
109267,25.0,176.0,63.0,M
109268,31.0,193.0,115.0,M
109269,25.0,188.0,59.0,F
109272,29.0,176.0,62.0,M
109274,24.0,188.0,87.0,M
109275,20.0,157.0,52.0,M
109276,20.0,170.0,65.0,M
109277,28.0,204.0,85.0,M
109278,43.0,172.0,71.0,M
109279,23.0,190.0,143.0,M
109280,20.0,171.0,63.0,M
109281,26.0,182.0,78.0,M
109282,24.0,173.0,73.0,M
109283,28.0,174.0,85.0,M
109284,23.0,163.0,61.0,M
109285,20.666666666666668,174.0,62.0,F
109287,23.0,193.0,104.0,M
109289,26.0,163.0,58.0,F
109292,30.0,174.0,68.0,F
109293,24.0,174.0,72.0,F
109294,22.0,198.0,103.0,M
109295,24.0,177.0,75.0,M
109296,24.0,169.0,59.0,M
109299,17.0,165.0,53.0,F
109300,25.0,180.0,74.0,M
109301,31.0,177.0,62.0,F
109303,24.0,183.0,77.0,F
109304,17.0,164.0,49.0,F
109306,27.666666666666668,189.0,96.0,M
109307,27.0,172.0,74.0,M
109308,24.0,181.0,79.0,M
109309,28.0,170.0,56.0,F
109310,35.0,168.0,69.0,F
109313,22.0,182.0,77.0,M
109314,19.0,173.0,72.0,M
109315,32.0,178.0,93.0,M
109318,24.0,174.0,58.0,F
109320,31.0,168.0,57.0,F
109321,32.0,185.0,89.0,M
109322,20.0,183.0,68.0,M
109324,27.0,182.0,75.0,M
109325,28.0,182.0,76.0,M
109326,25.0,190.0,88.0,M
109327,21.0,178.0,73.0,M
109329,29.0,185.0,80.0,M
109330,20.0,176.0,72.0,M
109331,23.0,178.0,73.0,M
109334,25.0,180.0,82.0,M
109336,24.0,183.0,85.0,M
109338,27.0,174.0,84.0,M
109339,21.25,180.0,78.0,M
109340,21.0,183.0,85.0,M
109341,24.0,167.0,70.0,F
109342,40.0,163.0,79.0,M
109343,21.0,168.0,65.0,F
109344,27.0,169.0,56.0,F
109345,16.0,152.0,37.0,F
109346,23.857142857142858,182.0,77.0,M
109347,26.0,172.0,78.0,M
109348,25.0,175.0,50.0,F
109349,25.0,168.0,53.0,F
109350,25.0,175.0,74.0,M
109351,25.0,190.0,115.0,M
109352,25.0,180.0,94.0,M
109353,19.0,167.0,59.0,F
109354,27.0,203.0,100.0,M
109355,31.0,178.0,63.0,M
109356,24.0,180.0,81.0,M
109358,22.0,170.0,75.0,M
109360,29.0,186.0,80.0,M
109361,23.0,181.0,76.0,M
109362,26.5,150.0,56.0,M
109363,36.0,183.0,73.0,M
109365,21.0,183.0,76.0,M
109366,32.0,173.0,68.0,F
109368,29.0,187.0,92.0,M
109369,29.0,166.0,60.0,F
109370,32.666666666666664,178.0,72.0,M
109371,21.0,188.0,82.0,M
109372,19.0,182.0,67.0,M
109373,22.5,183.0,81.0,M
109375,25.0,196.0,100.0,M
109376,27.0,164.0,81.0,F
109377,18.0,189.0,73.0,M
109378,18.0,175.0,64.0,M
109379,25.0,173.0,66.0,F
109380,32.0,183.0,70.0,M
109381,35.0,182.0,71.0,M
109383,27.0,158.0,68.0,F
109384,34.0,171.0,91.0,F
109385,26.0,193.0,93.0,M
109386,21.0,167.0,66.0,F
109387,47.0,172.0,95.0,M
109388,24.0,180.0,79.0,M
109389,20.666666666666668,188.0,89.0,M
109390,20.0,194.0,115.0,M
109392,24.0,165.0,58.0,M
109394,31.5,180.0,95.0,M
109395,25.0,178.0,78.0,M
109396,25.0,178.0,78.0,M
109398,21.0,176.0,70.0,M
109399,17.0,164.0,63.0,F
109400,25.0,182.0,94.0,M
109402,34.5,164.0,60.0,F
109403,27.0,168.0,58.0,F
109404,25.0,182.0,70.0,M
109405,19.0,173.0,61.0,F
109406,23.0,172.0,62.0,F
109407,25.0,201.0,104.0,M
109408,29.0,173.0,67.0,M
109409,26.0,177.0,63.0,F
109410,27.0,178.0,73.0,M
109413,26.0,185.0,71.0,F
109414,28.0,178.0,87.0,M
109415,16.0,143.0,34.0,F
109416,22.0,169.0,68.0,M
109417,29.0,177.0,72.0,M
109418,28.666666666666668,170.0,62.0,M
109419,25.0,178.0,67.0,F
109420,29.0,178.0,62.0,F
109421,20.0,168.0,59.0,M
109422,26.0,171.0,76.0,F
109423,27.0,180.0,95.0,F
109424,30.0,191.0,97.0,M
109425,23.0,188.0,82.0,M
109426,28.0,182.0,63.0,F
109427,24.0,195.0,65.0,F
109428,26.0,181.0,73.0,M
109430,25.0,185.0,75.0,M
109431,29.0,181.0,89.0,M
109432,29.5,157.0,64.0,F
109433,33.0,180.0,82.0,M
109435,30.0,185.0,71.0,M
109436,22.0,191.0,90.0,M
109437,22.0,191.0,72.0,F
109438,15.0,179.0,85.0,M
109440,34.0,172.0,61.0,F
109441,21.0,174.0,60.0,F
109443,21.0,165.0,57.0,F
109445,30.0,161.0,57.0,F
109447,20.0,178.0,65.0,M
109448,27.0,186.0,85.0,M
109449,27.0,164.0,59.0,F
109451,17.0,163.0,49.0,F
109452,18.0,167.0,59.0,F
109454,25.0,179.0,83.0,M
109455,20.0,169.0,59.0,F
109456,30.0,177.0,68.0,F
109457,23.0,186.0,86.0,M
109459,28.75,168.0,64.0,F
109460,22.666666666666668,178.0,66.0,M
109461,23.0,175.0,73.0,M
109462,22.0,182.0,88.0,M
109463,21.571428571428573,166.0,58.0,M
109464,26.5,176.0,68.0,M
109466,21.0,178.0,69.0,M
109469,24.0,165.0,57.0,F
109470,33.0,178.0,62.0,M
109471,33.0,190.0,95.0,M
109473,25.0,195.0,98.0,M
109475,23.0,170.0,72.0,M
109476,34.2,163.0,57.0,F
109477,22.0,165.0,85.0,M
109479,25.0,172.0,74.0,M
109480,19.0,160.0,57.0,M
109481,24.0,172.0,48.0,M
109482,29.0,185.0,65.0,F
109484,21.0,170.0,65.0,F
109485,20.0,165.0,58.0,M
109486,20.0,178.0,68.0,M
109487,26.0,155.0,51.0,F
109488,26.0,173.0,60.0,F
109489,26.0,178.0,55.0,F
109490,19.0,178.0,104.0,F
109492,29.0,165.0,59.0,F
109493,37.0,182.0,85.0,M
109498,25.0,160.0,52.0,M
109499,33.0,176.0,86.0,M
109500,29.0,175.0,74.0,M
109501,19.0,168.0,62.0,F
109504,31.0,174.0,65.0,M
109505,23.0,185.0,84.0,M
109506,26.0,179.0,69.0,M
109507,23.0,180.0,100.0,M
109508,25.0,175.0,72.0,M
109509,32.0,167.0,50.0,M
109510,28.0,173.0,66.0,M
109511,18.666666666666668,170.0,59.0,M
109512,29.333333333333332,183.0,79.0,M
109513,30.0,183.0,60.0,M
109514,23.0,173.0,64.0,F
109515,17.0,175.0,61.0,F
109516,23.0,183.0,80.0,M
109517,26.0,165.0,53.0,F
109519,30.0,170.0,70.0,M
109521,27.0,182.0,96.0,M
109522,29.0,188.0,120.0,M
109523,18.0,178.0,72.0,M
109524,27.0,182.0,87.0,M
109526,16.0,186.0,71.0,M
109527,26.8,168.0,60.0,F
109528,28.0,174.0,72.0,F
109529,19.0,182.0,75.0,M
109531,14.0,165.0,54.0,F
109532,26.0,171.0,62.0,F
109533,19.0,180.0,72.0,F
109534,20.0,164.0,58.0,F
109535,21.0,165.0,62.0,M
109536,22.1,183.0,85.0,M
109537,22.333333333333332,188.0,85.0,M
109538,23.0,158.0,57.0,F
109540,26.0,188.0,85.0,M
109541,27.0,170.0,70.0,F
109543,22.0,163.0,52.0,F
109544,23.0,175.0,68.0,M
109545,22.0,182.0,73.0,M
109546,18.0,163.0,60.0,M
109547,26.0,198.0,84.0,M
109548,29.0,183.0,82.0,M
109549,24.0,172.0,74.0,F
109550,19.0,171.0,72.0,F
109551,24.0,182.0,70.0,F
109552,21.0,167.0,58.0,F
109553,25.0,160.0,45.0,F
109554,31.2,165.0,65.0,F
109556,24.0,182.0,76.0,M
109558,31.0,163.0,74.0,F
109559,30.0,190.0,95.0,M
109561,25.0,162.0,60.0,M
109562,23.0,164.0,58.0,M
109565,27.0,175.0,70.0,M
109568,23.0,189.0,84.0,M
109569,25.0,167.0,63.0,F
109570,28.0,178.0,80.0,M
